order_id,order_date,region,sales_channel,customer_segment,category,product_name,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cogs,ad_spend,returned,refund_amount,net_revenue_after_refunds,profit
101175,2024-06-02,Saskatchewan,Online,Consumer,Haircare,Hair Mask,5,119.99,0.11,599.95,65.99,533.96,341.97,6.74,False,0.0,533.96,185.25
102136,2024-06-02,Manitoba,Retail,Consumer,Skincare,Moisturizer,11,96.61,0.12,1062.71,127.53,935.18,584.49,0.22,False,0.0,935.18,350.47
101834,2024-06-02,Alberta,Partner,Enterprise,Suncare,After Sun Gel,6,43.71,0.07,262.26,18.36,243.9,167.85,7.8,False,0.0,243.9,68.25
100464,2024-06-02,Alberta,Online,SMB,Skincare,Toner,2,22.64,0.17,45.28,7.7,37.58,22.19,2.46,False,0.0,37.58,12.93
102473,2024-06-03,British Columbia,Partner,Consumer,Skincare,Toner,7,58.87,0.02,412.09,8.24,403.85,288.46,3.66,False,0.0,403.85,111.73
100837,2024-06-03,Quebec,Online,Consumer,Suncare,SPF 50,5,58.71,0.22,293.55,64.58,228.97,190.81,1.31,False,0.0,228.97,36.85
101652,2024-06-03,Quebec,Partner,Enterprise,Body Care,Body Lotion,5,101.35,0.19,506.75,96.28,410.47,263.51,9.55,False,0.0,410.47,137.41
101676,2024-06-03,British Columbia,Online,Consumer,Suncare,SPF 30,12,68.08,0.21,816.96,171.56,645.4,482.01,7.0,False,0.0,645.4,156.39
100367,2024-06-03,Alberta,Retail,Enterprise,Makeup,Lipstick,14,105.78,0.14,1480.92,207.33,1273.59,977.41,7.92,False,0.0,1273.59,288.26
102005,2024-06-04,Quebec,Online,Enterprise,Haircare,Conditioner,1,46.57,0.16,46.57,7.45,39.12,26.08,5.18,False,0.0,39.12,7.86
102448,2024-06-04,Atlantic,Retail,Enterprise,Skincare,Moisturizer,3,50.94,0.11,152.82,16.81,136.01,96.28,5.92,False,0.0,136.01,33.81
100687,2024-06-04,British Columbia,Online,Consumer,Suncare,SPF 30,12,45.87,0.2,550.44,110.09,440.35,247.7,7.28,False,0.0,440.35,185.37
101202,2024-06-04,Ontario,Retail,Consumer,Fragrance,Eau de Parfum,1,88.34,0.1,88.34,8.83,79.51,53.89,4.51,False,0.0,79.51,21.11
102171,2024-06-04,Quebec,Retail,Consumer,Fragrance,Body Mist,7,33.9,0.25,237.3,59.32,177.98,109.16,8.39,False,0.0,177.98,60.43
100091,2024-06-05,Saskatchewan,Partner,Consumer,Makeup,Mascara,14,98.27,0.21,1375.78,288.91,1086.87,756.68,1.7,False,0.0,1086.87,328.49
102053,2024-06-05,Ontario,Online,Enterprise,Body Care,Body Wash,13,56.37,0.14,732.81,102.59,630.22,410.37,8.79,False,0.0,630.22,211.06
102169,2024-06-05,Quebec,Online,Enterprise,Makeup,Mascara,8,26.64,0.11,213.12,23.44,189.68,123.61,7.14,False,0.0,189.68,58.93
101106,2024-06-05,Ontario,Online,Enterprise,Skincare,Hydrating Serum,1,98.59,0.06,98.59,5.92,92.67,56.2,0.39,False,0.0,92.67,36.08
101732,2024-06-05,Saskatchewan,Retail,SMB,Haircare,Shampoo,11,100.99,0.13,1110.89,144.42,966.47,610.99,4.76,False,0.0,966.47,350.72
101081,2024-06-05,British Columbia,Partner,Enterprise,Suncare,After Sun Gel,5,36.89,0.12,184.45,22.13,162.32,84.85,4.93,False,0.0,162.32,72.54
101109,2024-06-05,Alberta,Retail,Consumer,Suncare,After Sun Gel,4,93.31,0.04,373.24,14.93,358.31,238.87,9.7,False,0.0,358.31,109.74
101084,2024-06-05,Manitoba,Retail,Consumer,Skincare,Toner,3,53.35,0.06,160.05,9.6,150.45,92.83,6.67,False,0.0,150.45,50.95
102176,2024-06-06,British Columbia,Retail,SMB,Haircare,Shampoo,11,94.08,0.18,1034.88,186.28,848.6,517.44,6.0,False,0.0,848.6,325.16
102380,2024-06-06,Saskatchewan,Partner,Enterprise,Makeup,Mascara,8,105.84,0.02,846.72,16.93,829.79,533.43,9.97,False,0.0,829.79,286.39
102320,2024-06-06,British Columbia,Online,SMB,Makeup,Lipstick,2,68.01,0.26,136.02,35.37,100.65,93.85,9.43,False,0.0,100.65,-2.63
101312,2024-06-06,Quebec,Online,SMB,Makeup,Mascara,6,21.08,0.11,126.48,13.91,112.57,84.74,7.49,False,0.0,112.57,20.34
100430,2024-06-06,British Columbia,Partner,Enterprise,Makeup,Mascara,7,33.55,0.04,234.85,9.39,225.46,155.0,8.45,False,0.0,225.46,62.01
101523,2024-06-06,Alberta,Retail,SMB,Fragrance,Eau de Parfum,8,22.68,0.08,181.44,14.52,166.92,119.75,3.84,False,0.0,166.92,43.33
101664,2024-06-06,British Columbia,Online,Enterprise,Skincare,Moisturizer,7,54.9,0.04,384.3,15.37,368.93,269.01,3.87,False,0.0,368.93,96.05
102382,2024-06-06,Atlantic,Online,Consumer,Skincare,Toner,11,24.16,0.14,265.76,37.21,228.55,140.85,6.98,False,0.0,228.55,80.72
102746,2024-06-06,Manitoba,Retail,Enterprise,Makeup,Foundation,1,115.53,0.07,115.53,8.09,107.44,56.61,4.23,False,0.0,107.44,46.6
100333,2024-06-06,Saskatchewan,Retail,Consumer,Fragrance,Body Mist,7,49.96,0.09,349.72,31.47,318.25,178.36,5.39,False,0.0,318.25,134.5
100310,2024-06-06,Ontario,Online,Consumer,Fragrance,Eau de Toilette,12,19.8,0.24,237.6,57.02,180.58,147.31,1.34,False,0.0,180.58,31.93
101223,2024-06-06,Quebec,Partner,SMB,Body Care,Body Wash,12,10.9,0.0,130.8,0.0,130.8,85.02,8.65,False,0.0,130.8,37.13
101099,2024-06-07,Alberta,Retail,Consumer,Body Care,Body Wash,5,46.12,0.0,230.6,0.0,230.6,129.14,1.2,False,0.0,230.6,100.26
101476,2024-06-07,Ontario,Partner,Consumer,Fragrance,Body Mist,5,83.89,0.18,419.45,75.5,343.95,243.28,6.44,False,0.0,343.95,94.23
102096,2024-06-07,Atlantic,Partner,SMB,Suncare,SPF 30,3,87.22,0.14,261.66,36.63,225.03,120.36,7.34,False,0.0,225.03,97.33
102189,2024-06-07,Quebec,Online,Enterprise,Makeup,Blush,3,66.97,0.08,200.91,16.07,184.84,108.49,2.58,False,0.0,184.84,73.77
101913,2024-06-07,Atlantic,Retail,Enterprise,Body Care,Scrub,14,47.43,0.13,664.02,86.32,577.7,332.01,7.13,False,0.0,577.7,238.56
102748,2024-06-07,Manitoba,Retail,Consumer,Haircare,Shampoo,7,56.02,0.06,392.14,23.53,368.61,180.38,9.74,False,0.0,368.61,178.49
101582,2024-06-08,Manitoba,Partner,SMB,Fragrance,Eau de Toilette,14,91.0,0.13,1274.0,165.62,1108.38,624.26,1.76,False,0.0,1108.38,482.36
102428,2024-06-08,British Columbia,Partner,Enterprise,Skincare,Cleanser,11,96.83,0.28,1065.13,298.24,766.89,575.17,4.22,False,0.0,766.89,187.5
100191,2024-06-08,Saskatchewan,Partner,SMB,Skincare,Toner,7,29.31,0.11,205.17,22.57,182.6,104.64,1.27,False,0.0,182.6,76.69
100503,2024-06-08,British Columbia,Partner,Consumer,Skincare,Hydrating Serum,12,112.1,0.22,1345.2,295.94,1049.26,699.5,8.44,False,0.0,1049.26,341.32
100152,2024-06-08,Saskatchewan,Partner,SMB,Skincare,Cleanser,5,63.06,0.18,315.3,56.75,258.55,176.57,3.27,False,0.0,258.55,78.71
102872,2024-06-08,Alberta,Partner,Enterprise,Fragrance,Eau de Toilette,6,14.3,0.12,85.8,10.3,75.5,47.19,2.16,False,0.0,75.5,26.15
102244,2024-06-08,Atlantic,Partner,Enterprise,Suncare,SPF 50,5,118.25,0.19,591.25,112.34,478.91,360.66,1.0,False,0.0,478.91,117.25
100659,2024-06-08,Saskatchewan,Online,Enterprise,Suncare,SPF 30,14,81.01,0.09,1134.14,102.07,1032.07,680.48,2.4,False,0.0,1032.07,349.19
102496,2024-06-08,Ontario,Online,SMB,Skincare,Toner,4,20.63,0.06,82.52,4.95,77.57,47.86,0.54,False,0.0,77.57,29.17
102601,2024-06-08,Atlantic,Online,SMB,Haircare,Shampoo,11,63.27,0.22,695.97,153.11,542.86,424.54,3.67,False,0.0,542.86,114.65
100839,2024-06-08,Quebec,Partner,Enterprise,Makeup,Lipstick,2,22.94,0.19,45.88,8.72,37.16,27.07,6.79,False,0.0,37.16,3.3
102288,2024-06-08,British Columbia,Online,SMB,Body Care,Scrub,1,57.7,0.17,57.7,9.81,47.89,28.27,2.94,False,0.0,47.89,16.68
100268,2024-06-08,Saskatchewan,Retail,Enterprise,Body Care,Body Wash,5,89.58,0.04,447.9,17.92,429.98,237.39,5.39,False,0.0,429.98,187.2
101818,2024-06-08,Atlantic,Online,Consumer,Suncare,After Sun Gel,14,26.27,0.26,367.78,95.62,272.16,257.45,9.67,False,0.0,272.16,5.04
100218,2024-06-08,Saskatchewan,Partner,SMB,Suncare,After Sun Gel,9,11.62,0.09,104.58,9.41,95.17,62.75,1.59,False,0.0,95.17,30.83
101662,2024-06-08,Atlantic,Retail,Consumer,Suncare,After Sun Gel,5,65.29,0.1,326.45,32.65,293.8,202.4,4.07,True,235.04,58.76,-147.71
100349,2024-06-09,Ontario,Partner,Consumer,Makeup,Mascara,8,109.11,0.21,872.88,183.3,689.58,462.63,3.97,False,0.0,689.58,222.98
100298,2024-06-09,Manitoba,Retail,Enterprise,Haircare,Hair Mask,5,94.68,0.08,473.4,37.87,435.53,260.37,9.49,False,0.0,435.53,165.67
102780,2024-06-09,Manitoba,Online,Consumer,Suncare,SPF 30,3,70.65,0.17,211.95,36.03,175.92,120.81,3.35,False,0.0,175.92,51.76
102346,2024-06-09,Alberta,Online,Consumer,Makeup,Mascara,10,106.73,0.17,1067.3,181.44,885.86,672.4,5.13,False,0.0,885.86,208.33
102088,2024-06-09,Ontario,Retail,Consumer,Skincare,Moisturizer,3,39.37,0.13,118.11,15.35,102.76,61.42,2.56,False,0.0,102.76,38.78
101003,2024-06-09,Atlantic,Online,SMB,Body Care,Body Lotion,14,117.53,0.26,1645.42,427.81,1217.61,740.44,1.38,False,0.0,1217.61,475.79
102892,2024-06-09,Manitoba,Partner,SMB,Suncare,SPF 30,3,104.33,0.09,312.99,28.17,284.82,159.62,2.53,False,0.0,284.82,122.67
102238,2024-06-09,Atlantic,Online,Consumer,Fragrance,Eau de Parfum,3,14.87,0.21,44.61,9.37,35.24,21.86,6.4,False,0.0,35.24,6.98
101283,2024-06-09,Alberta,Online,Consumer,Skincare,Toner,3,37.46,0.05,112.38,5.62,106.76,62.93,3.06,False,0.0,106.76,40.77
102022,2024-06-09,Manitoba,Online,SMB,Skincare,Cleanser,5,47.04,0.08,235.2,18.82,216.38,112.9,5.51,False,0.0,216.38,97.97
101196,2024-06-09,Quebec,Partner,Enterprise,Makeup,Lipstick,4,70.78,0.18,283.12,50.96,232.16,138.73,5.29,False,0.0,232.16,88.14
101492,2024-06-09,Ontario,Partner,Enterprise,Haircare,Conditioner,13,81.81,0.07,1063.53,74.45,989.08,680.66,5.56,False,0.0,989.08,302.86
100023,2024-06-09,Alberta,Retail,Enterprise,Makeup,Lipstick,13,60.0,0.21,780.0,163.8,616.2,413.4,4.16,False,0.0,616.2,198.64
101824,2024-06-09,Manitoba,Retail,SMB,Makeup,Mascara,8,70.51,0.08,564.08,45.13,518.95,259.48,9.0,False,0.0,518.95,250.47
100279,2024-06-09,Saskatchewan,Partner,Consumer,Makeup,Mascara,10,62.2,0.09,622.0,55.98,566.02,311.0,7.94,False,0.0,566.02,247.08
101753,2024-06-10,British Columbia,Online,SMB,Fragrance,Eau de Parfum,14,14.21,0.16,198.94,31.83,167.11,121.35,1.7,False,0.0,167.11,44.06
100071,2024-06-10,Quebec,Partner,Enterprise,Skincare,Hydrating Serum,11,83.74,0.0,921.14,0.0,921.14,460.57,3.33,False,0.0,921.14,457.24
100770,2024-06-10,Atlantic,Partner,Enterprise,Makeup,Mascara,2,10.27,0.15,20.54,3.08,17.46,9.45,5.62,False,0.0,17.46,2.39
102745,2024-06-10,Quebec,Online,Enterprise,Haircare,Shampoo,13,35.71,0.09,464.23,41.78,422.45,315.68,2.17,False,0.0,422.45,104.6
101247,2024-06-10,Manitoba,Partner,Enterprise,Skincare,Hydrating Serum,11,23.96,0.18,263.56,47.44,216.12,121.24,6.65,False,0.0,216.12,88.23
100104,2024-06-11,Saskatchewan,Retail,Consumer,Suncare,SPF 50,7,81.44,0.12,570.08,68.41,501.67,330.65,0.41,False,0.0,501.67,170.61
101754,2024-06-11,Ontario,Retail,Consumer,Fragrance,Body Mist,14,106.32,0.16,1488.48,238.16,1250.32,818.66,8.52,False,0.0,1250.32,423.14
101970,2024-06-11,Atlantic,Online,Enterprise,Haircare,Conditioner,4,116.29,0.03,465.16,13.95,451.21,265.14,6.17,False,0.0,451.21,179.9
100507,2024-06-11,Quebec,Online,SMB,Body Care,Body Wash,8,113.06,0.23,904.48,208.03,696.45,542.69,3.63,False,0.0,696.45,150.13
102846,2024-06-11,Ontario,Partner,Enterprise,Body Care,Body Lotion,1,81.01,0.04,81.01,3.24,77.77,47.8,1.82,False,0.0,77.77,28.15
100295,2024-06-11,Ontario,Online,Enterprise,Makeup,Lipstick,5,79.48,0.15,397.4,59.61,337.79,266.26,5.4,False,0.0,337.79,66.13
101686,2024-06-11,British Columbia,Online,SMB,Fragrance,Eau de Parfum,13,107.5,0.06,1397.5,83.85,1313.65,852.48,7.38,False,0.0,1313.65,453.79
102389,2024-06-11,Quebec,Retail,Consumer,Body Care,Body Wash,12,67.02,0.13,804.24,104.55,699.69,514.71,5.79,False,0.0,699.69,179.19
100594,2024-06-11,British Columbia,Retail,Enterprise,Haircare,Hair Mask,12,39.47,0.23,473.64,108.94,364.7,265.24,8.8,False,0.0,364.7,90.66
100669,2024-06-12,Atlantic,Online,Enterprise,Skincare,Hydrating Serum,8,88.1,0.15,704.8,105.72,599.08,451.07,9.22,False,0.0,599.08,138.79
102276,2024-06-12,British Columbia,Retail,Consumer,Suncare,SPF 30,5,42.18,0.08,210.9,16.87,194.03,118.1,7.99,True,155.22,38.81,-87.28
102497,2024-06-12,Alberta,Partner,Consumer,Skincare,Toner,1,78.31,0.01,78.31,0.78,77.53,46.2,7.12,False,0.0,77.53,24.21
101383,2024-06-12,Atlantic,Partner,Consumer,Skincare,Cleanser,2,110.85,0.13,221.7,28.82,192.88,144.1,3.16,False,0.0,192.88,45.62
101973,2024-06-12,Alberta,Retail,SMB,Fragrance,Eau de Toilette,13,112.8,0.03,1466.4,43.99,1422.41,865.18,7.46,False,0.0,1422.41,549.77
101715,2024-06-12,Ontario,Partner,Enterprise,Body Care,Scrub,8,25.21,0.1,201.68,20.17,181.51,108.91,9.27,False,0.0,181.51,63.33
102231,2024-06-12,Manitoba,Retail,Consumer,Body Care,Body Lotion,12,67.14,0.12,805.68,96.68,709.0,410.9,5.28,True,567.2,141.8,-274.38
102595,2024-06-12,Alberta,Retail,Enterprise,Suncare,SPF 50,10,107.15,0.07,1071.5,75.01,996.49,750.05,9.46,False,0.0,996.49,236.98
100691,2024-06-12,Atlantic,Retail,Consumer,Fragrance,Eau de Parfum,11,52.23,0.14,574.53,80.43,494.1,338.97,5.56,False,0.0,494.1,149.57
100540,2024-06-12,Saskatchewan,Partner,Consumer,Fragrance,Eau de Parfum,1,14.61,0.12,14.61,1.75,12.86,7.16,3.78,False,0.0,12.86,1.92
102976,2024-06-12,Saskatchewan,Online,Enterprise,Skincare,Toner,8,78.93,0.0,631.44,0.0,631.44,340.98,6.85,False,0.0,631.44,283.61
102402,2024-06-12,Quebec,Partner,Consumer,Body Care,Scrub,6,25.96,0.2,155.76,31.15,124.61,95.01,3.37,False,0.0,124.61,26.23
101348,2024-06-13,Quebec,Retail,Consumer,Fragrance,Eau de Toilette,7,72.35,0.05,506.45,25.32,481.13,243.1,7.41,False,0.0,481.13,230.62
101045,2024-06-13,Quebec,Partner,Enterprise,Fragrance,Eau de Toilette,10,68.36,0.14,683.6,95.7,587.9,382.82,2.32,False,0.0,587.9,202.76
100750,2024-06-13,Ontario,Retail,Enterprise,Haircare,Hair Mask,6,54.97,0.19,329.82,62.67,267.15,164.91,4.18,False,0.0,267.15,98.06
100616,2024-06-13,Alberta,Partner,Enterprise,Body Care,Body Wash,2,18.94,0.14,37.88,5.3,32.58,19.7,1.45,False,0.0,32.58,11.43
100184,2024-06-13,Atlantic,Retail,Consumer,Fragrance,Body Mist,1,41.64,0.01,41.64,0.42,41.22,20.4,9.3,False,0.0,41.22,11.52
102000,2024-06-13,Atlantic,Online,Enterprise,Makeup,Lipstick,7,17.77,0.0,124.39,0.0,124.39,70.9,2.57,False,0.0,124.39,50.92
101276,2024-06-13,Ontario,Partner,SMB,Makeup,Lipstick,11,103.05,0.2,1133.55,226.71,906.84,555.44,8.59,True,725.47,181.37,-382.66
102881,2024-06-13,Atlantic,Partner,Enterprise,Haircare,Shampoo,1,79.31,0.16,79.31,12.69,66.62,42.03,3.42,False,0.0,66.62,21.17
101837,2024-06-14,Alberta,Retail,Enterprise,Haircare,Shampoo,5,20.5,0.07,102.5,7.18,95.32,70.72,9.93,False,0.0,95.32,14.67
100801,2024-06-14,Atlantic,Partner,Enterprise,Suncare,After Sun Gel,12,89.11,0.22,1069.32,235.25,834.07,737.83,5.48,False,0.0,834.07,90.76
101788,2024-06-14,British Columbia,Online,Enterprise,Body Care,Body Wash,8,84.42,0.14,675.36,94.55,580.81,459.24,9.13,False,0.0,580.81,112.44
101804,2024-06-14,Saskatchewan,Retail,Consumer,Suncare,SPF 50,3,71.83,0.12,215.49,25.86,189.63,146.53,5.68,True,151.7,37.93,-114.28
101237,2024-06-14,Alberta,Retail,Enterprise,Haircare,Conditioner,2,42.63,0.27,85.26,23.02,62.24,53.71,8.22,False,0.0,62.24,0.31
102377,2024-06-14,Atlantic,Online,SMB,Haircare,Conditioner,4,74.89,0.0,299.56,0.0,299.56,206.7,5.02,False,0.0,299.56,87.84
102926,2024-06-15,Manitoba,Online,Consumer,Haircare,Shampoo,14,69.08,0.07,967.12,67.7,899.42,531.92,3.53,False,0.0,899.42,363.97
102965,2024-06-15,Atlantic,Retail,Consumer,Fragrance,Body Mist,3,75.0,0.13,225.0,29.25,195.75,119.25,3.29,False,0.0,195.75,73.21
100046,2024-06-15,Ontario,Partner,SMB,Body Care,Scrub,13,84.1,0.12,1093.3,131.2,962.1,699.71,6.91,False,0.0,962.1,255.48
100633,2024-06-15,Manitoba,Retail,Enterprise,Haircare,Hair Oil,7,50.46,0.09,353.22,31.79,321.43,215.46,0.85,False,0.0,321.43,105.12
102227,2024-06-15,Atlantic,Partner,Consumer,Body Care,Body Lotion,2,47.91,0.24,95.82,23.0,72.82,61.32,2.29,False,0.0,72.82,9.21
102259,2024-06-15,Quebec,Partner,Enterprise,Body Care,Body Wash,14,82.57,0.17,1155.98,196.52,959.46,612.67,8.63,False,0.0,959.46,338.16
102270,2024-06-15,Atlantic,Retail,Enterprise,Body Care,Body Wash,3,94.71,0.21,284.13,59.67,224.46,150.59,6.69,False,0.0,224.46,67.18
100514,2024-06-16,Saskatchewan,Online,Enterprise,Fragrance,Eau de Toilette,13,117.5,0.14,1527.5,213.85,1313.65,947.05,0.76,False,0.0,1313.65,365.84
102953,2024-06-16,Manitoba,Partner,SMB,Haircare,Hair Oil,4,79.56,0.16,318.24,50.92,267.32,190.94,3.63,False,0.0,267.32,72.75
101010,2024-06-16,Quebec,Online,SMB,Haircare,Hair Mask,9,16.16,0.22,145.44,32.0,113.44,65.45,0.2,False,0.0,113.44,47.79
101637,2024-06-16,Saskatchewan,Online,Consumer,Skincare,Toner,5,72.54,0.1,362.7,36.27,326.43,232.13,2.77,False,0.0,326.43,91.53
100609,2024-06-16,Atlantic,Partner,Enterprise,Makeup,Lipstick,2,108.29,0.18,216.58,38.98,177.6,101.79,6.6,True,142.08,35.52,-72.87
101360,2024-06-16,Saskatchewan,Online,Enterprise,Suncare,SPF 50,5,114.45,0.21,572.25,120.17,452.08,291.85,8.38,False,0.0,452.08,151.85
102588,2024-06-17,Ontario,Partner,SMB,Skincare,Cleanser,10,26.28,0.26,262.8,68.33,194.47,183.96,3.76,False,0.0,194.47,6.75
100297,2024-06-17,Ontario,Online,Consumer,Skincare,Cleanser,2,55.41,0.27,110.82,29.92,80.9,66.49,5.53,False,0.0,80.9,8.88
102906,2024-06-17,Atlantic,Partner,Enterprise,Skincare,Cleanser,2,11.84,0.03,23.68,0.71,22.97,12.08,6.56,False,0.0,22.97,4.33
101643,2024-06-17,Ontario,Retail,SMB,Suncare,After Sun Gel,13,33.67,0.0,437.71,0.0,437.71,201.35,2.5,False,0.0,437.71,233.86
102089,2024-06-17,Ontario,Retail,Consumer,Haircare,Conditioner,5,101.76,0.19,508.8,96.67,412.13,305.28,9.53,False,0.0,412.13,97.32
100159,2024-06-18,Alberta,Retail,Enterprise,Makeup,Blush,9,8.9,0.02,80.1,1.6,78.5,38.45,6.38,True,62.8,15.7,-29.13
100846,2024-06-18,Saskatchewan,Retail,Consumer,Skincare,Toner,14,66.36,0.03,929.04,27.87,901.17,557.42,3.18,False,0.0,901.17,340.57
101649,2024-06-18,British Columbia,Partner,Enterprise,Makeup,Mascara,8,111.78,0.29,894.24,259.33,634.91,563.37,9.99,False,0.0,634.91,61.55
100407,2024-06-18,Ontario,Online,Consumer,Makeup,Lipstick,13,48.72,0.03,633.36,19.0,614.36,380.02,3.3,False,0.0,614.36,231.04
100374,2024-06-18,Quebec,Online,SMB,Fragrance,Eau de Parfum,7,43.74,0.09,306.18,27.56,278.62,180.65,2.27,False,0.0,278.62,95.7
102213,2024-06-18,Quebec,Retail,Consumer,Skincare,Cleanser,4,77.55,0.19,310.2,58.94,251.26,167.51,4.02,False,0.0,251.26,79.73
100610,2024-06-18,Manitoba,Partner,Enterprise,Makeup,Blush,12,93.2,0.07,1118.4,78.29,1040.11,726.96,3.86,False,0.0,1040.11,309.29
100031,2024-06-18,Ontario,Partner,Consumer,Skincare,Hydrating Serum,10,56.54,0.11,565.4,62.19,503.21,390.13,1.68,False,0.0,503.21,111.4
101600,2024-06-18,Saskatchewan,Online,Consumer,Haircare,Conditioner,2,63.33,0.02,126.66,2.53,124.13,81.06,3.05,False,0.0,124.13,40.02
101497,2024-06-18,Ontario,Retail,SMB,Haircare,Hair Mask,5,78.07,0.1,390.35,39.03,351.32,183.46,5.04,False,0.0,351.32,162.82
101143,2024-06-19,Quebec,Retail,Consumer,Fragrance,Eau de Parfum,10,62.08,0.15,620.8,93.12,527.68,353.86,2.75,False,0.0,527.68,171.07
101991,2024-06-19,Manitoba,Partner,Enterprise,Fragrance,Eau de Toilette,2,77.74,0.04,155.48,6.22,149.26,80.85,0.8,False,0.0,149.26,67.61
100148,2024-06-19,Saskatchewan,Online,Enterprise,Makeup,Blush,13,38.91,0.07,505.83,35.41,470.42,293.38,1.06,False,0.0,470.42,175.98
102659,2024-06-19,Atlantic,Partner,Enterprise,Body Care,Scrub,4,39.55,0.01,158.2,1.58,156.62,74.35,9.35,False,0.0,156.62,72.92
101484,2024-06-19,Ontario,Retail,Consumer,Haircare,Hair Oil,2,62.27,0.18,124.54,22.42,102.12,80.95,4.85,False,0.0,102.12,16.32
102198,2024-06-20,Ontario,Online,SMB,Suncare,After Sun Gel,10,18.58,0.0,185.8,0.0,185.8,104.05,1.15,False,0.0,185.8,80.6
100331,2024-06-20,Manitoba,Retail,SMB,Haircare,Shampoo,1,100.57,0.02,100.57,2.01,98.56,55.31,0.65,False,0.0,98.56,42.6
102302,2024-06-20,Alberta,Online,Consumer,Haircare,Hair Mask,2,59.04,0.19,118.08,22.44,95.64,59.04,7.76,False,0.0,95.64,28.84
101423,2024-06-20,Manitoba,Online,SMB,Fragrance,Eau de Toilette,1,52.7,0.01,52.7,0.53,52.17,32.67,0.64,True,41.74,10.43,-22.88
101008,2024-06-20,Manitoba,Retail,Consumer,Suncare,SPF 30,2,49.91,0.1,99.82,9.98,89.84,62.89,7.58,False,0.0,89.84,19.37
100120,2024-06-20,Manitoba,Online,Consumer,Haircare,Shampoo,12,71.34,0.15,856.08,128.41,727.67,479.4,9.15,False,0.0,727.67,239.12
100216,2024-06-20,Manitoba,Partner,Consumer,Fragrance,Eau de Toilette,12,35.46,0.16,425.52,68.08,357.44,204.25,8.52,False,0.0,357.44,144.67
100188,2024-06-20,Atlantic,Retail,Enterprise,Skincare,Moisturizer,2,51.54,0.04,103.08,4.12,98.96,46.39,0.43,False,0.0,98.96,52.14
102618,2024-06-20,Saskatchewan,Retail,Consumer,Haircare,Hair Mask,13,78.09,0.04,1015.17,40.61,974.56,548.19,0.99,False,0.0,974.56,425.38
101365,2024-06-21,Atlantic,Partner,Consumer,Suncare,After Sun Gel,11,41.47,0.03,456.17,13.69,442.48,314.76,6.77,False,0.0,442.48,120.95
100660,2024-06-21,Ontario,Retail,Enterprise,Body Care,Body Lotion,4,91.2,0.11,364.8,40.13,324.67,255.36,8.62,False,0.0,324.67,60.69
100658,2024-06-21,Alberta,Online,Enterprise,Body Care,Body Lotion,5,48.0,0.12,240.0,28.8,211.2,108.0,2.24,False,0.0,211.2,100.96
102199,2024-06-21,Saskatchewan,Retail,Consumer,Body Care,Body Lotion,6,29.36,0.13,176.16,22.9,153.26,102.17,4.62,False,0.0,153.26,46.47
102416,2024-06-21,British Columbia,Retail,Enterprise,Body Care,Body Lotion,13,86.12,0.09,1119.56,100.76,1018.8,694.13,2.33,False,0.0,1018.8,322.34
102544,2024-06-21,British Columbia,Retail,Enterprise,Makeup,Blush,14,28.37,0.21,397.18,83.41,313.77,210.51,3.52,False,0.0,313.77,99.74
102764,2024-06-21,Manitoba,Online,SMB,Body Care,Body Wash,6,89.62,0.04,537.72,21.51,516.21,311.88,6.77,False,0.0,516.21,197.56
101886,2024-06-21,Alberta,Partner,Enterprise,Suncare,After Sun Gel,1,119.8,0.28,119.8,33.54,86.26,57.5,9.22,False,0.0,86.26,19.54
100383,2024-06-21,Atlantic,Retail,Enterprise,Fragrance,Eau de Parfum,5,16.09,0.25,80.45,20.11,60.34,52.29,4.08,False,0.0,60.34,3.97
100640,2024-06-21,Quebec,Partner,Enterprise,Suncare,After Sun Gel,8,54.57,0.08,436.56,34.92,401.64,235.74,1.97,False,0.0,401.64,163.93
100980,2024-06-21,British Columbia,Partner,Consumer,Body Care,Body Wash,2,33.23,0.0,66.46,0.0,66.46,44.53,9.83,False,0.0,66.46,12.1
100759,2024-06-21,Alberta,Partner,Consumer,Skincare,Hydrating Serum,4,97.86,0.05,391.44,19.57,371.87,203.55,5.58,False,0.0,371.87,162.74
101113,2024-06-21,Quebec,Retail,SMB,Suncare,SPF 30,5,118.15,0.12,590.75,70.89,519.86,324.91,1.35,True,415.89,103.97,-222.29
102495,2024-06-21,Alberta,Retail,Enterprise,Makeup,Mascara,1,65.38,0.14,65.38,9.15,56.23,43.8,8.31,False,0.0,56.23,4.12
101840,2024-06-22,British Columbia,Retail,SMB,Haircare,Shampoo,9,33.01,0.19,297.09,56.45,240.64,172.31,3.75,False,0.0,240.64,64.58
101771,2024-06-22,Atlantic,Partner,SMB,Body Care,Body Wash,3,11.56,0.21,34.68,7.28,27.4,15.95,6.01,False,0.0,27.4,5.44
100607,2024-06-22,Ontario,Partner,SMB,Makeup,Foundation,14,84.54,0.2,1183.56,236.71,946.85,686.46,0.43,False,0.0,946.85,259.96
100360,2024-06-22,Ontario,Retail,Consumer,Makeup,Mascara,5,28.75,0.16,143.75,23.0,120.75,80.5,3.24,False,0.0,120.75,37.01
102620,2024-06-22,British Columbia,Retail,Enterprise,Haircare,Hair Mask,1,24.0,0.22,24.0,5.28,18.72,13.2,0.62,False,0.0,18.72,4.9
